,0,1,2,3,4,5,6,7,8,9,10
12145,11264,10.22,-1.4,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h4,,Potchefstroom (RSA),21 APR 2017,1140
12146,11264,10.22,-0.8,Emile ERASMUS,03 APR 1992,RSA,2sf2,,Potchefstroom (RSA),21 APR 2017,1136
12147,11264,10.22,+0.4,Dentarius LOCKE,12 DEC 1989,USA,4f1,,"Gainesville, FL (USA)",28 APR 2017,1132
12148,11264,10.22,+1.6,Donte' JACKSON,08 NOV 1995,USA,1f3,,"Baton Rouge, LA (USA)",29 APR 2017,1132
12149,11264,10.22,-0.1,Chun-Han YANG,01 JAN 1997,TPE,1,,Taipei City (TPE),08 MAY 2017,1132
12150,11264,10.22,+1.8,Ryan CLARK,,USA,1h2,,"Columbia, SC (USA)",12 MAY 2017,1132
12151,11264,10.22,+0.1,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,5,,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1132
12152,11264,10.22,+1.0,Beejay LEE,05 MAR 1993,USA,1f1,,St-Martin (FRA),13 MAY 2017,1132
12153,11264,10.22,+0.9,Kalon BARNES,16 DEC 1998,USA,1,,"Austin, TX (USA)",13 MAY 2017,1132
12154,11264,10.22,-0.1,Desmond LAWRENCE,19 DEC 1991,USA,1,,"Greensboro, NC (USA)",14 MAY 2017,1132
12155,11264,10.22,+0.3,Andrew FISHER,15 DEC 1991,BRN,1sf1,,Baku (AZE),16 MAY 2017,1132
12156,11264,10.22,+1.0,Kyle DE ESCOFET,04 OCT 1996,GBR,1f1,,Loughborough (GBR),21 MAY 2017,1132
12157,11264,10.22,+1.6,Kenshard HAMILTON,,USA,2h2,,"Lexington, KY (USA)",25 MAY 2017,1132
12158,11264,10.22,+1.1,Cejhae GREENE,06 OCT 1995,ANT,2h3,,"Lexington, KY (USA)",25 MAY 2017,1132
12159,11264,10.22,+1.5,Ramon GITTENS,20 JUL 1987,BAR,1h1,,Bydgoszcz (POL),02 JUN 2017,1132
12160,11264,10.22,+1.9,Tatsuro SUWA,17 AUG 1994,JPN,5,,Tottori (JPN),04 JUN 2017,1132
12161,11264,10.22,+0.5,Bruno DE BARROS,07 JAN 1987,BRA,2,,Sao Bernardo do Campo (BRA),09 JUN 2017,1132
12162,11264,10.22,0.0,Paulo André CAMILO DE OLIVEIRA,20 AUG 1998,BRA,1sf1,,Sao Bernardo do Campo (BRA),09 JUN 2017,1132
12163,11264,10.22,+0.6,Keston BLEDMAN,08 MAR 1988,TTO,3f1,,Kingston (JAM),10 JUN 2017,1132
12164,11264,10.22,-0.1,Kyle DE ESCOFET,04 OCT 1996,GBR,2f1,,Genève (SUI),10 JUN 2017,1132
12165,11264,10.22,+1.2,Kemar HYMAN,11 OCT 1989,CAY,2h9,,"Montverde, FL (USA)",10 JUN 2017,1132
12166,11264,10.22,-1.9,Chris ROYSTER,24 JAN 1992,USA,2h2,,"Mesa, AZ (USA)",10 JUN 2017,1143
12167,11264,10.22,+0.6,Ngoni MAKUSHA,29 JUN 1994,ZIM,1h4,,Harare (ZIM),10 JUN 2017,1132
12168,11264,10.22,+1.5,Sydney SIAME,07 OCT 1997,ZAM,6,,"Paavo Nurmi Stadium, Turku (FIN)",13 JUN 2017,1132
12169,11264,10.22,+0.4,Dentarius LOCKE,12 DEC 1989,USA,2h5,,"Sacramento, CA (USA)",22 JUN 2017,1132
12170,11264,10.22,+0.4,Trayvon BROMELL,10 JUL 1995,USA,2h5,,"Sacramento, CA (USA)",22 JUN 2017,1132
12171,11264,10.22,-0.6,Asafa POWELL,23 NOV 1982,JAM,1h1,,Kingston (JAM),22 JUN 2017,1135
12172,11264,10.22,-1.0,Jevaughn MINZIE,20 JUL 1995,JAM,2h4,,Kingston (JAM),22 JUN 2017,1138
12173,11264,10.22,-1.4,Kyree KING,09 JUL 1994,USA,5sf1,,"Sacramento, CA (USA)",23 JUN 2017,1140
12174,11264,10.22,-1.6,Sean MCLEAN,23 MAR 1992,USA,4sf2,,"Sacramento, CA (USA)",23 JUN 2017,1141
12175,11264,10.22,-1.6,Christopher BELCHER,29 JAN 1994,USA,4sf2,,"Sacramento, CA (USA)",23 JUN 2017,1141
12176,11264,10.22,+1.9,Bruno DE BARROS,07 JAN 1987,BRA,2,,Asunción (PAR),23 JUN 2017,1132
12177,11264,10.22,+1.6,Arthur CISSÉ,29 DEC 1996,CIV,1h4,,Bilbao (ESP),24 JUN 2017,1132
12178,11264,10.22,+0.5,Kukyoung KIM,19 APR 1991,KOR,1h1,,Jeongseon (KOR),27 JUN 2017,1132
12179,11264,10.22,+1.0,Ojie EDOBURUN,02 JUN 1996,GBR,1sf2,,Birmingham (GBR),01 JUL 2017,1132
12180,11264,10.22,+1.8,Ryan SHIELDS,12 MAY 1983,JAM,5f1,,Sotteville-lès-Rouen (FRA),07 JUL 2017,1132
12181,11264,10.22,+0.3,Brandon CARNES,06 MAR 1995,USA,6,,"Olympic Stadium, London (GBR)",09 JUL 2017,1132
12182,11264,10.22,-0.8,Sydney SIAME,07 OCT 1997,ZAM,4,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1136
12183,11264,10.22,+2.0,Ángel David RODRÍGUEZ,25 APR 1980,ESP,4h1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1132
12184,11264,10.22,0.0,Beejay LEE,05 MAR 1993,USA,3f1,,Bellinzona (SUI),18 JUL 2017,1132
12185,11264,10.22,-0.4,Arthur CISSÉ,29 DEC 1996,CIV,1h3,,Abidjan (CIV),23 JUL 2017,1134
12186,11264,10.22,+0.7,Ojie EDOBURUN,02 JUN 1996,GBR,1sf1,,Bedford (GBR),29 JUL 2017,1132
12187,11264,10.22,-0.6,Emre Zafer BARNES,07 NOV 1988,TUR,4h2,,"Olympic Stadium, London (GBR)",04 AUG 2017,1135
12188,11264,10.22,+1.1,Emre Zafer BARNES,07 NOV 1988,TUR,1pr2,,"Olympic Stadium, London (GBR)",04 AUG 2017,1132
12189,11264,10.22,+0.9,Mario BURKE,18 MAR 1997,BAR,2pr3,,"Olympic Stadium, London (GBR)",04 AUG 2017,1132
12190,11264,10.22,-0.5,James DASAOLU,05 SEP 1987,GBR,5sf1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1135
12191,11264,10.22,-0.9,Chun-Han YANG,01 JAN 1997,TPE,1,,"Taipei Municipal Stadium, Taipei City (TPE)",24 AUG 2017,1137
12192,11264,10.22,+0.2,Isiah YOUNG,05 JAN 1990,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1132
12193,11264,10.22,-0.2,Zhenye XIE,17 AUG 1993,CHN,2sf1,,Tianjin (CHN),02 SEP 2017,1133
12194,11264,10.22,0.0,Shuhei TADA,24 JUN 1996,JPN,1,,Matsuyama (JPN),07 OCT 2017,1132
12195,11264,10.22,+0.6,Emanuel ARCHIBALD,09 SEP 1994,GUY,2f3,,Kingston (JAM),10 FEB 2018,1132
12196,11264,10.22,-0.8,Clarence MUNYAI,20 FEB 1998,RSA,2f1,,Pretoria (RSA),08 MAR 2018,1136
12197,11264,10.22,-0.8,Simon MAGAKWE,14 MAY 1986,RSA,3f1,,Pretoria (RSA),08 MAR 2018,1136
12198,11264,10.22,+1.1,Alex QUIÑÓNEZ,11 AUG 1989,ECU,1,,Cuenca (ECU),24 MAR 2018,1132
12199,11264,10.22,+1.6,Malesela SENONA,07 MAR 1999,RSA,1,,Paarl (RSA),05 APR 2018,1132
12200,11264,10.22,+1.6,Mustaqeem WILLIAMS,24 AUG 1995,USA,3f1,,"Knoxville, TN (USA)",13 APR 2018,1132
12201,11264,10.22,+1.0,Cravont CHARLESTON,02 JAN 1998,USA,5f1,,"Torrance, CA (USA)",21 APR 2018,1132
12202,11264,10.22,+1.5,Raheem CHAMBERS,06 OCT 1997,JAM,1,,"Philadelphia, PA (USA)",28 APR 2018,1132
12203,11264,10.22,+1.9,Rodney ROWE,17 MAR 1997,USA,2f1,,"Baton Rouge, LA (USA)",28 APR 2018,1132
12204,11264,10.22,+1.8,Yuki KOIKE,13 MAY 1995,JPN,1h2,,Hiroshima (JPN),29 APR 2018,1132
12205,11264,10.22,+0.8,Kendal WILLIAMS,23 SEP 1995,USA,2f1,,"Athens, GA (USA)",05 MAY 2018,1132
12206,11264,10.22,-0.1,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1,,Campinas (BRA),05 MAY 2018,1132
12207,11264,10.22,+1.1,Marcus PARKER,09 OCT 1997,USA,1,,"San Angelo, TX (USA)",05 MAY 2018,1132
12208,11264,10.22,+0.4,Kesean CARTER,2000,USA,1,,"Austin, TX (USA)",11 MAY 2018,1132
12209,11264,10.22,+1.2,Duan ASEMOTA,29 AUG 1996,CAN,2,,"Bloomington, IN (USA)",13 MAY 2018,1132
12210,11264,10.22,+1.0,Waseem WILLIAMS,08 JAN 1997,JAM,1h3,,"Tampa, FL (USA)",24 MAY 2018,1132
12211,11264,10.22,+0.8,Joseph Paul AMOAH,12 JAN 1997,GHA,3h5,,"Tampa, FL (USA)",24 MAY 2018,1132
12212,11264,10.22,+1.8,Mustaqeem WILLIAMS,24 AUG 1995,USA,3qf2,,"Tampa, FL (USA)",25 MAY 2018,1132
12213,11264,10.22,+1.8,Joseph Paul AMOAH,12 JAN 1997,GHA,3qf2,,"Tampa, FL (USA)",25 MAY 2018,1132
12214,11264,10.22,+1.9,Zack BAZILE,07 JAN 1996,USA,6qf3,,"Tampa, FL (USA)",25 MAY 2018,1132
12215,11264,10.22,+0.9,Elijah HALL-THOMPSON,22 AUG 1994,USA,2qf3,,"Sacramento, CA (USA)",25 MAY 2018,1132
12216,11264,10.22,-0.7,Naron ROLLINS,18 JUL 1994,USA,2,,"Charlotte, NC (USA)",26 MAY 2018,1136
12217,11264,10.22,0.0,Michael POHL,18 NOV 1989,GER,1f2,,Regensburg (GER),03 JUN 2018,1132
12218,11264,10.22,+0.2,Henrico BRUINTJIES,16 JUL 1993,RSA,2f1,,Dessau (GER),08 JUN 2018,1132
12219,11264,10.22,+0.4,Brandon CARNES,06 MAR 1995,USA,6f1,,Kingston (JAM),09 JUN 2018,1132
12220,11264,10.22,+0.7,Justin WALKER,30 NOV 1990,USA,4f1,,"Montverde, FL (USA)",09 JUN 2018,1132
12221,,,,,,,,,,,
12222,11264,10.22,-0.7,Adam GEMILI,06 OCT 1993,GBR,4,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1136
12223,11264,10.22,+1.5,Hengnan JIANG,06 OCT 1995,CHN,1h1,,Guiyang (CHN),15 JUN 2018,1132
12224,11264,10.22,+1.4,McKinley WEST,,USA,6h3,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1132
12225,11264,10.22,-1.5,Tyquendo TRACEY,10 JUN 1993,JAM,1sf2,,Kingston (JAM),22 JUN 2018,1141
12226,11264,10.22,+1.3,Emanuel ARCHIBALD,09 SEP 1994,GUY,1,,Leonora (GUY),22 JUN 2018,1132
12227,11264,10.22,+0.6,Shuhei TADA,24 JUN 1996,JPN,5,,Yamaguchi (JPN),23 JUN 2018,1132
12228,11264,10.22,0.0,Paulo André CAMILO DE OLIVEIRA,20 AUG 1998,BRA,3,,Nancy (FRA),27 JUN 2018,1132
12229,11264,10.22,+1.4,Tyquendo TRACEY,10 JUN 1993,JAM,4,,"Sóstói Stadion, Székesfehérvár (HUN)",02 JUL 2018,1132
12230,11264,10.22,+0.9,Jonathan QUARCOO,13 OCT 1996,NOR,1f1,,Oslo (NOR),05 JUL 2018,1132
12231,11264,10.22,+0.1,Bolade AJOMALE,31 AUG 1995,CAN,4,,Ottawa (CAN),06 JUL 2018,1132
12232,11264,10.22,+1.2,Emre Zafer BARNES,07 NOV 1988,TUR,3h1,,Guadalajara (ESP),06 JUL 2018,1132
12233,11264,10.22,+2.0,Patrick DOMOGALA,14 MAR 1993,GER,1h3,,Weinheim (GER),06 JUL 2018,1132
12234,11264,10.22,+0.3,Sibusiso MATSENJWA,02 MAY 1988,SWZ,2f2,,Réduit (MRI),06 JUL 2018,1132
12235,11264,10.22,+1.6,Mouhamadou FALL,25 FEB 1992,FRA,3,,Albi (FRA),07 JUL 2018,1132
12236,11264,10.22,+0.6,Jorge VIDES,24 NOV 1992,BRA,3,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1132
12237,11264,10.22,-0.3,Isiah YOUNG,05 JAN 1990,USA,4f1,,Luzern (SUI),09 JUL 2018,1133
12238,11264,10.22,+1.2,Anthony SCHWARTZ,05 SEP 2000,USA,2,,"Ratina Stadium, Tampere (FIN)",11 JUL 2018,1132
12239,11264,10.22,+1.2,Eric HARRISON,18 FEB 1999,USA,3,,"Ratina Stadium, Tampere (FIN)",11 JUL 2018,1132
12240,11264,10.22,+1.4,Henrik LARSSON,30 SEP 1999,SWE,1sf2,,"Ratina Stadium, Tampere (FIN)",11 JUL 2018,1132
12241,11264,10.22,+1.4,Michael STEPHENS,19 AUG 2000,JAM,2sf2,,"Ratina Stadium, Tampere (FIN)",11 JUL 2018,1132
12242,11264,10.22,-0.4,Arthur CISSÉ,29 DEC 1996,CIV,8,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1134
12243,11264,10.22,+1.0,Silvan WICKI,13 FEB 1995,SUI,1sf3,,Zofingen (SUI),13 JUL 2018,1132
12244,11264,10.22,+1.9,Antonio RODRÍGUES,12 JAN 1993,BRA,2h2,,Bragança Paulista (BRA),14 JUL 2018,1132
12245,11264,10.22,+0.3,Ojie EDOBURUN,02 JUN 1996,GBR,4,,London (GBR),15 JUL 2018,1132
12246,11264,10.22,-0.1,Sean MCLEAN,23 MAR 1992,USA,1,,Dublin (IRL),19 JUL 2018,1132
12247,11264,10.22,-1.1,Kukyoung KIM,19 APR 1991,KOR,1f1,,Yokohama (JPN),22 JUL 2018,1138
12248,11264,10.22,-0.4,Christopher VALDEZ,01 NOV 1994,DOM,2h2,,Barranquilla (COL),29 JUL 2018,1134
12249,11264,10.22,+0.6,Yazaldes NASCIMENTO,17 APR 1986,POR,3sf2,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1132
12250,11264,10.22,+0.2,Alex WILSON,19 SEP 1990,SUI,3sf3,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1132
12251,11264,10.22,-0.5,Michael RODGERS,24 APR 1985,USA,9,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1135
12252,11264,10.22,-1.5,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1,,Caçador (BRA),07 SEP 2018,1141
12253,11264,10.22,0.0,Yoshihide KIRYU,15 DEC 1995,JPN,2,,Osaka (JPN),23 SEP 2018,1132
12254,11264,10.22,+0.6,Himasha Eashan WATHTHAKANKANAMGE,07 MAY 1995,SRI,1,,Colombo (SRI),24 FEB 2019,1132
12255,11264,10.22,+1.3,Matthew BOLING,20 JUN 2000,USA,1,,"Houston, TX (USA)",16 MAR 2019,1132
12256,11264,10.22,+0.1,Yoshihide KIRYU,15 DEC 1995,JPN,1f3,,Brisbane (AUS),23 MAR 2019,1132
12257,11264,10.22,+0.3,Simon MAGAKWE,14 MAY 1986,RSA,1sf1,,Cape Town (RSA),23 MAR 2019,1132
12258,11264,10.22,-0.2,Edward OSEI-NKETIA,08 MAY 2001,NZL,,,Sydney (AUS),06 APR 2019,1133
12259,11264,10.22,+0.1,Oshane BAILEY,08 SEP 1989,JAM,1,,Kingston (JAM),12 APR 2019,1132
12260,11264,10.22,+0.4,Isiah YOUNG,05 JAN 1990,USA,4f1,,St. George's (GRN),13 APR 2019,1132
12261,11264,10.22,+1.2,Tosin OGUNODE,02 MAR 1994,QAT,2h1,,Doha (QAT),21 APR 2019,1132
12262,11264,10.22,+1.7,Zhiqiang WU,10 APR 1994,CHN,2sf3,,Doha (QAT),22 APR 2019,1132
12263,11264,10.22,+0.1,Andre EWERS,07 JUN 1995,JAM,1f4,,"Gainesville, FL (USA)",27 APR 2019,1132
12264,11264,10.22,+1.2,Cravont CHARLESTON,02 JAN 1998,USA,1h1,,"Charlottesville, VA (USA)",10 MAY 2019,1132
12265,11264,10.22,+1.8,Lester MILLER,24 OCT 1995,USA,7,,"Fayetteville, AR (USA)",11 MAY 2019,1132
12266,11264,10.22,+0.8,Cole BECK,05 MAR 1999,USA,4,,"Charlottesville, VA (USA)",11 MAY 2019,1132
12267,11264,10.22,+0.8,Devin QUINN,08 JUN 1996,USA,1h6,,"Sacramento, CA (USA)",23 MAY 2019,1132
12268,11264,10.22,+1.2,Bryand RINCHER,10 SEP 1998,USA,5qf1,,"Jacksonville, FL (USA)",24 MAY 2019,1132
12269,11264,10.22,+0.7,Cravont CHARLESTON,02 JAN 1998,USA,3qf3,,"Jacksonville, FL (USA)",24 MAY 2019,1132
12270,11264,10.22,+1.1,Andrew HUDSON,14 DEC 1996,USA,2qf3,,"Sacramento, CA (USA)",24 MAY 2019,1132
12271,11264,10.22,-0.1,Gavin SMELLIE,26 JUN 1986,CAN,1f1,,Lahti (FIN),05 JUN 2019,1132
12272,11264,10.22,+1.5,Oliver BROMBY,30 MAR 1998,GBR,2f1,,Lee Valley (GBR),05 JUN 2019,1132
12273,11264,10.22,+0.8,Joseph Paul AMOAH,12 JAN 1997,GHA,8,,"Austin, TX (USA)",07 JUN 2019,1132
12274,11264,10.22,+1.9,Arnaldo L. ROMERO,05 APR 2000,CUB,5f1,,La Habana (CUB),07 JUN 2019,1132
12275,11264,10.22,+1.7,Derick SILVA,23 APR 1998,BRA,5f1,,Rehlingen (GER),09 JUN 2019,1132
12276,11264,10.22,+1.3,Kemar HYMAN,11 OCT 1989,CAY,3f1,,Sollentuna (SWE),18 JUN 2019,1132
12277,11264,10.22,+0.6,Andrew FISHER,15 DEC 1991,BRN,1,,Kingston (JAM),21 JUN 2019,1132
12278,11264,10.22,+0.6,Oshane BAILEY,08 SEP 1989,JAM,4sf2,,Kingston (JAM),21 JUN 2019,1132
12279,11264,10.22,+0.6,Senoj-Jay GIVANS,30 DEC 1993,JAM,4sf2,,Kingston (JAM),21 JUN 2019,1132
12280,11264,10.22,+0.2,Kukyoung KIM,19 APR 1991,KOR,1h1,,Jeongseon (KOR),25 JUN 2019,1132
12281,11264,10.22,-0.9,Yuki KOIKE,13 MAY 1995,JPN,1h1,,Fukuoka (JPN),27 JUN 2019,1137
12282,11264,10.22,+0.2,Yoshihide KIRYU,15 DEC 1995,JPN,2sf1,,Fukuoka (JPN),27 JUN 2019,1132
12283,11264,10.22,+2.0,Christopher GARIA,16 DEC 1992,NED,2f2,,La Chaux-de-Fonds (SUI),30 JUN 2019,1132
12284,11264,10.22,-0.9,Michael RODGERS,24 APR 1985,USA,1h1,,Lignano Sabbiadoro (ITA),09 JUL 2019,1137
12285,11264,10.22,+1.7,Jorge VIDES,24 NOV 1992,BRA,1f1,,Kladno (CZE),13 JUL 2019,1132
12286,11264,10.22,+0.9,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1f1,,Mannheim (GER),19 JUL 2019,1132
12287,11264,10.22,+1.9,Ogho-Oghene EGWERO,26 NOV 1988,NGR,6,,Leverkusen (GER),24 JUL 2019,1132
12288,11264,10.22,+1.7,Jerome BLAKE,18 AUG 1995,CAN,2sf3,,Montréal (CAN),26 JUL 2019,1132
12289,11264,10.22,+1.0,Aska CAMBRIDGE,31 MAY 1993,JPN,2f2,,"Prefectural Stadium, Fujiyoshida (JPN)",01 SEP 2019,1132
12290,11264,10.22,+1.0,Takuya KAWAKAMI,08 JUN 1995,JPN,3f2,,"Prefectural Stadium, Fujiyoshida (JPN)",01 SEP 2019,1132
12291,11264,10.22,-1.8,Emre Zafer BARNES,07 NOV 1988,TUR,1h2,,Pravets (BUL),02 SEP 2019,1142
12292,11264,10.22,-0.8,Isiah YOUNG,05 JAN 1990,USA,1,,"Stadion Śląski, Chorzów (POL)",14 SEP 2019,1136
12293,11264,10.22,-0.1,Ojie EDOBURUN,02 JUN 1996,GBR,6sf2,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1132
12294,11264,10.22,+1.0,Shaun MASWANGANYI,01 FEB 2001,RSA,1h4,,"Bestmed Tuks Stadium, Pretoria (RSA)",29 FEB 2020,1132
12295,11264,10.22,+1.4,Clarence MUNYAI,20 FEB 1998,RSA,1f6,,"Bestmed Tuks Stadium, Pretoria (RSA)",07 MAR 2020,1132
12296,11264,10.22,+2.0,Luca LAI,24 JUN 1992,ITA,2f1,,"Stade Bouleyres, Bulle (SUI)",11 JUL 2020,1132
12297,11264,10.22,+1.7,Lamont Marcell JACOBS,26 SEP 1994,ITA,1h1,,"Stadio Guidobaldi, Rieti (ITA)",11 JUL 2020,1132
12298,11264,10.22,+1.1,Isiah YOUNG,05 JAN 1990,USA,3f3,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1132
12299,11264,10.22,-0.8,Aska CAMBRIDGE,31 MAY 1993,JPN,1,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",24 JUL 2020,1136
12300,11264,10.22,+1.7,Sean SAFO-ANTWI,31 OCT 1990,GHA,3h7,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1132
12301,11264,10.22,+1.8,Ryota SUZUKI,25 JUN 1999,JPN,3,,"Denka Big Swan Stadium, Niigata (JPN)",12 SEP 2020,1132
12302,11264,10.22,-0.5,Shuhei TADA,24 JUN 1996,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",24 OCT 2020,1135
12303,11264,10.22,+1.3,Jackson WEBB,27 FEB 1997,USA,1,,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1132
12304,11264,10.22,+0.9,Tavarius WRIGHT,,USA,1h5,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,1132
12305,11264,10.22,-0.2,Davonte BURNETT,27 FEB 2000,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",02 MAY 2021,1133
12306,11264,10.22,+0.3,Chederick VAN WYK,18 FEB 1995,RSA,1f2,,"McArthur Stadium, Potchefstroom (RSA)",06 MAY 2021,1132
12307,11264,10.22,+0.3,Devin QUINN,08 JUN 1996,USA,4h1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1132
12308,11264,10.22,+1.5,Chris ROYSTER,24 JAN 1992,USA,2,,"Irvine, CA (USA)",15 MAY 2021,1132
12309,11264,10.22,+1.6,Taylor BANKS,10 OCT 2000,USA,4,,"Paul Derr TF Facility, Raleigh, NC (USA)",15 MAY 2021,1132
12310,11264,10.22,+1.6,Lawrence JOHNSON,1999,USA,6h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29 MAY 2021,1132
12311,11264,10.22,-0.1,Jaylen SLADE,OCT 2003,USA,3h3,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1132
12312,11264,10.22,+1.9,Andre EWERS,07 JUN 1995,JAM,1sr2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1132
12313,11264,10.22,-0.1,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1h1,,"COTP Stadium, São Paulo (BRA)",05 JUN 2021,1132
12314,11264,10.22,+2.0,Shunto NAGATA,03 APR 1996,JPN,5f1,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1132
12315,11264,10.22,+1.3,Devon ACHANE,,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1132
12316,11264,10.22,+1.3,Javonte' HARDING,,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1132
12317,11264,10.22,+0.8,Haibin YAN,08 JAN 2003,CHN,3,,"Shangyu Stadium, Shaoxing (CHN)",11 JUN 2021,1132
12318,11264,10.22,-0.5,Xingqiang TANG,11 AUG 1995,CHN,1h2,,"Shangyu Stadium, Shaoxing (CHN)",11 JUN 2021,1135
12319,11264,10.22,+0.2,Ebrima CAMARA,18 SEP 1996,GAM,1h1,,"Stade des Maradas, Cergy-Pontoise (FRA)",16 JUN 2021,1132
12320,11264,10.22,+1.6,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1sf3,,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,1132
12321,11264,10.22,+0.7,Matthew BOLING,20 JUN 2000,USA,7sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1132
12322,,,,,,,,,,,
12323,11264,10.22,0.0,Felipe BARDI DOS SANTOS,08 OCT 1998,BRA,1,,"Estádio José Vieira de Carvalho, Maia (POR)",23 JUN 2021,1132
12324,11264,10.22,0.0,Hiroki YANAGITA,25 JUL 2003,JPN,2sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1132
12325,11264,10.22,+1.0,Andre EWERS,07 JUN 1995,JAM,3h3,,"National Stadium, Kingston (JAM)",24 JUN 2021,1132
12326,11264,10.22,+0.1,Zhouzheng XU,26 DEC 1995,CHN,3,,Chongqing (CHN),24 JUN 2021,1132
12327,11264,10.22,+0.8,Silvan WICKI,13 FEB 1995,SUI,1,,"Stadion Hard, Langenthal (SUI)",25 JUN 2021,1132
12328,11264,10.22,+0.9,Kristoffer HARI,23 DEC 1997,DEN,2,,"Odense Atletik Stadion, Odense (DEN)",26 JUN 2021,1132
12329,11264,10.22,+1.2,Emmanuel MATADI,15 APR 1991,LBR,7,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1132
12330,12208,10.23,0.0,Clyde GLOSSON,22 JAN 1947,USA,5,,Echo Summit (USA),10 SEP 1968,1128
12331,12208,10.23,+1.8,Enrique FIGUEROLA,15 JUL 1938,CUB,3qf1,,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1128
12332,12208,10.23,+1.6,Enrique FIGUEROLA,15 JUL 1938,CUB,5sf1,,"Estadio Olímpico, Ciudad de México (MEX)",14 OCT 1968,1128
12333,12208,10.23,,Reggie JONES,30 DEC 1953,USA,1,,"Durham, NC (USA)",05 JUL 1974,1128
12334,12208,10.23,0.0,Don QUARRIE,25 FEB 1951,JAM,1sf2,,"Eugene, OR (USA)",20 JUN 1975,1128
12335,12208,10.23,,Pietro MENNEA,28 JUN 1952,ITA,4,,Zürich (SUI),20 AUG 1975,1128
12336,12208,10.23,,Silvio LEONARD,20 SEP 1955,CUB,1,,Ciudad de México (MEX),04 OCT 1975,1128
12337,12208,10.23,+1.9,Johnny JONES,04 APR 1958,USA,4,,"Eugene, OR (USA)",20 JUN 1976,1128
12338,12208,10.23,+0.1,Harvey GLANCE,28 MAR 1957,USA,1qf4,,"Olympic Stadium, Montréal (CAN)",23 JUL 1976,1128
12339,12208,10.23,,Harvey GLANCE,28 MAR 1957,USA,3,,"College Park, MD (USA)",06 AUG 1976,1128
12340,12208,10.23,,Steve RIDDICK,18 SEP 1951,USA,1,,Nice (FRA),16 AUG 1976,1128
12341,12208,10.23,+0.5,Johnny JONES,04 APR 1958,USA,3,,Köln (GER),22 JUN 1977,1128
12342,12208,10.23,,Silvio LEONARD,20 SEP 1955,CUB,1,,Santiago de Cuba (CUB),20 MAY 1978,1128
12343,12208,10.23,-0.1,Silvio LEONARD,20 SEP 1955,CUB,1,,Köln (GER),22 JUN 1978,1128
12344,12208,10.23,0.0,Clancy EDWARDS,09 AUG 1955,USA,3,,Milano (ITA),01 JUL 1978,1128
12345,12208,10.23,0.0,Houston MCTEAR,12 FEB 1957,USA,4,,Milano (ITA),01 JUL 1978,1128
12346,12208,10.23,0.0,Pietro MENNEA,28 JUN 1952,ITA,5,,Milano (ITA),01 JUL 1978,1128
12347,12208,10.23,,Mel LATTANY,10 AUG 1959,USA,1,,"Athens, GA (USA)",07 APR 1979,1128
